id;accuracy;altitude;bearing;deviceId;latitude;longitude;speed;timestamp;createdAt;updatedAt
28548;3;35;134.3000030517578;358022066432461;18.49900955;-33.85797437;21.57;1512199491333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28549;3;36;134.1999969482422;358022066432461;18.49934484;-33.85824824;21.63;1512199493332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28550;3;36;134.1999969482422;358022066432461;18.49968044;-33.85852163;21.61;1512199495335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28551;3;36;133.89999389648438;358022066432461;18.50001341;-33.85878757;21.17;1512199497333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28552;3;37;137.89999389648438;358022066432461;18.50031899;-33.85905688;20.38;1512199499336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28553;3;37;146.6999969482422;358022066432461;18.50057027;-33.85934399;19.76;1512199501338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28554;3;36;157.6999969482422;358022066432461;18.50073856;-33.85966493;19.21;1512199503332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28555;3;36;166.6999969482422;358022066432461;18.50083464;-33.85999685;18.39;1512199505337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28556;3;35;175.3000030517578;358022066432461;18.50087066;-33.86029404;15.91;1512199507333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28557;3;35;182.39999389648438;358022066432461;18.50086533;-33.86052923;12.64;1512199509334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28558;3;36;187.3000030517578;358022066432461;18.50083778;-33.8607097;9.15;1512199511333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28559;3;35;191.5;358022066432461;18.50081353;-33.86081107;5.39;1512199513332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28560;3;35;194.10000610351562;358022066432461;18.50079252;-33.86089998;1.43;1512199517337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28561;3;34;197.39999389648438;358022066432461;18.5007753;-33.86099391;2.71;1512199534335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28562;3;35;200;358022066432461;18.50073419;-33.86109643;4.51;1512199537334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28563;3;35;201.5;358022066432461;18.50068381;-33.86121187;7.48;1512199539332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28564;3;35;204.6999969482422;358022066432461;18.50061469;-33.86133797;7.91;1512199541334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28565;3;35;209.3000030517578;358022066432461;18.50052287;-33.86148616;9.75;1512199543334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28566;3;35;214.39999389648438;358022066432461;18.50038899;-33.86165736;11.66;1512199545334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28567;3;34;216.8000030517578;358022066432461;18.5002275;-33.8618375;12.45;1512199547336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28568;3;34;216.1999969482422;358022066432461;18.50006357;-33.86202209;12.9;1512199549334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28569;3;34;217.89999389648438;358022066432461;18.49987966;-33.86221997;14.01;1512199551337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28570;3;34;217.8000030517578;358022066432461;18.49968746;-33.86242908;14.56;1512199553336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28571;3;34;215.8000030517578;358022066432461;18.49949682;-33.86264755;14.89;1512199555334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28572;3;33;215.6999969482422;358022066432461;18.49929775;-33.8628732;15.68;1512199557331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28573;3;33;215.8000030517578;358022066432461;18.49908663;-33.86311215;16.53;1512199559336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28574;3;32;216;358022066432461;18.49886705;-33.86336643;17.54;1512199561332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28575;3;32;215.89999389648438;358022066432461;18.4986423;-33.8636315;18.1;1512199563338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28576;3;32;215.89999389648438;358022066432461;18.49840775;-33.86389142;17.78;1512199565332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28577;3;31;215.8000030517578;358022066432461;18.49818043;-33.86414963;17.86;1512199567335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28578;3;31;216;358022066432461;18.49795131;-33.86441499;17.82;1512199569335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28579;3;31;215.8000030517578;358022066432461;18.49772475;-33.86467608;17.77;1512199571335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28580;3;30;215.6999969482422;358022066432461;18.49750143;-33.86493354;17.72;1512199573331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28581;3;30;216.6999969482422;358022066432461;18.49727095;-33.86519742;18.24;1512199575333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28582;3;30;214.10000610351562;358022066432461;18.49706027;-33.86546297;17.65;1512199577334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28583;3;30;212.8000030517578;358022066432461;18.49685159;-33.86572858;17.58;1512199579335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28584;3;30;208.89999389648438;358022066432461;18.49666747;-33.86601032;17.49;1512199581337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28585;3;30;204.89999389648438;358022066432461;18.49650515;-33.86629555;17.34;1512199583335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28586;3;30;201;358022066432461;18.4963699;-33.86657834;17.24;1512199585335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28587;3;29;197.39999389648438;358022066432461;18.49625253;-33.86687133;17.23;1512199587333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28588;3;29;194.1999969482422;358022066432461;18.49615551;-33.86717713;17.23;1512199589333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28589;3;30;190.39999389648438;358022066432461;18.49608482;-33.86747827;17.3;1512199591336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28590;3;30;186.39999389648438;358022066432461;18.49603883;-33.86779014;17.4;1512199593336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28591;3;30;182.8000030517578;358022066432461;18.49601584;-33.86809898;17.5;1512199595333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28592;3;31;180;358022066432461;18.49600912;-33.86841879;17.67;1512199597335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28593;3;30;179.5;358022066432461;18.49600796;-33.86873682;17.72;1512199599336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28594;3;30;179.60000610351562;358022066432461;18.4960094;-33.86905761;17.76;1512199601333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28595;3;30;179;358022066432461;18.4960134;-33.86937832;17.81;1512199603336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28596;3;31;179.39999389648438;358022066432461;18.49601939;-33.86968451;17.38;1512199605331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28597;3;31;180.10000610351562;358022066432461;18.49602243;-33.86998029;16.52;1512199607335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28598;3;32;182;358022066432461;18.49601379;-33.87026701;15.73;1512199609334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28599;3;32;186;358022066432461;18.49598331;-33.87052777;14.37;1512199611335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28600;3;32;188.5;358022066432461;18.49595082;-33.87074769;11.68;1512199613336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28601;3;32;189.8000030517578;358022066432461;18.49591134;-33.87094461;10.85;1512199615335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28602;3;32;191.89999389648438;358022066432461;18.4958692;-33.87112756;9.84;1512199617333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28603;3;32;194;358022066432461;18.49583378;-33.87125871;6.81;1512199619333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28604;3;32;195.1999969482422;358022066432461;18.49580265;-33.87137829;6.5;1512199621334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28605;3;32;198.10000610351562;358022066432461;18.4957675;-33.87147902;5.05;1512199623343;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28606;3;32;196.8000030517578;358022066432461;18.49572358;-33.8715982;3.31;1512199627331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28607;3;31;198.89999389648438;358022066432461;18.49568111;-33.87170185;2.96;1512199631336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28608;3;31;200.3000030517578;358022066432461;18.49564573;-33.87179284;2.28;1512199635333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28609;3;32;201.5;358022066432461;18.49558876;-33.87187886;1.26;1512199653333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28610;3;32;201.8000030517578;358022066432461;18.49554123;-33.87197236;1.28;1512199661335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28611;3;32;202.1999969482422;358022066432461;18.49547912;-33.87210504;4.47;1512199671334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28612;3;32;204;358022066432461;18.49543267;-33.87220926;5.7;1512199673334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28613;3;33;205.8000030517578;358022066432461;18.49537187;-33.87233022;7.87;1512199675335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28614;3;33;209.60000610351562;358022066432461;18.49526847;-33.8724917;10.71;1512199677339;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28615;3;32;212.6999969482422;358022066432461;18.4951428;-33.87265759;11;1512199679337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28616;3;33;216.1999969482422;358022066432461;18.4949882;-33.87283842;12.67;1512199681337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28617;3;33;217.10000610351562;358022066432461;18.49480717;-33.87303615;14.16;1512199683334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28618;3;34;216.89999389648438;358022066432461;18.49462292;-33.87324435;14.16;1512199685333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28619;3;34;219.6999969482422;358022066432461;18.49443069;-33.87345253;14.78;1512199687335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28620;3;34;222.1999969482422;358022066432461;18.49421699;-33.87365987;15.04;1512199689335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28621;3;35;223.39999389648438;358022066432461;18.49399127;-33.873856;15.31;1512199691334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28622;3;35;223.60000610351562;358022066432461;18.49375602;-33.87406563;15.81;1512199693333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28623;3;35;223.5;358022066432461;18.49351571;-33.87427832;16.42;1512199695330;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28624;3;35;223.10000610351562;358022066432461;18.49327023;-33.87449366;16.5;1512199697334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28625;3;35;223.1999969482422;358022066432461;18.49303004;-33.87470849;16.6;1512199699335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28626;3;35;223.1999969482422;358022066432461;18.49278518;-33.87492916;16.57;1512199701332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28627;3;34;223;358022066432461;18.49253741;-33.87514438;16.58;1512199703335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28628;3;34;222.1999969482422;358022066432461;18.49229546;-33.87536467;16.64;1512199705335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28629;3;33;219.10000610351562;358022066432461;18.49206197;-33.87559046;16.68;1512199707336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28630;3;33;214.6999969482422;358022066432461;18.49185446;-33.87583001;16.41;1512199709332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28631;3;32;210.5;358022066432461;18.49165977;-33.87608587;16.65;1512199711334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28632;3;32;206.39999389648438;358022066432461;18.49148926;-33.87635896;17.24;1512199713336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28633;3;32;203;358022066432461;18.49133644;-33.8766493;17.69;1512199715334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28634;3;32;200.8000030517578;358022066432461;18.49119473;-33.87694709;17.73;1512199717331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28635;3;32;198.89999389648438;358022066432461;18.49106677;-33.87725066;17.97;1512199719334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28636;3;32;198.10000610351562;358022066432461;18.49093543;-33.87757151;19.03;1512199721336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28637;3;32;192.6999969482422;358022066432461;18.4908295;-33.87792095;20.08;1512199723336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28638;3;32;186.89999389648438;358022066432461;18.49076335;-33.87828829;20.76;1512199725329;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28639;3;32;180.39999389648438;358022066432461;18.49075317;-33.87865026;20.26;1512199727335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28640;3;33;175.8000030517578;358022066432461;18.49077576;-33.87900671;19.53;1512199729335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28641;3;33;172.39999389648438;358022066432461;18.49083284;-33.87934597;18.69;1512199731336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28642;3;33;172.5;358022066432461;18.49088567;-33.87967301;18.04;1512199733336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28643;3;33;172.5;358022066432461;18.49093456;-33.87998736;17.33;1512199735336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28644;3;33;172.5;358022066432461;18.49098138;-33.88028561;16.22;1512199737334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28645;3;34;172.39999389648438;358022066432461;18.49102077;-33.88055248;14.92;1512199739333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28646;3;35;172.3000030517578;358022066432461;18.49106394;-33.88081648;14.2;1512199741337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28647;3;35;172.10000610351562;358022066432461;18.49111183;-33.88107166;14.51;1512199743338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28648;3;35;171.39999389648438;358022066432461;18.49116057;-33.88133783;15.27;1512199745337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28649;3;36;171.60000610351562;358022066432461;18.49121232;-33.88162245;16.05;1512199747330;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28650;3;36;173.10000610351562;358022066432461;18.49125875;-33.88191536;16.48;1512199749333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28651;3;36;172.60000610351562;358022066432461;18.49130283;-33.88221468;16.7;1512199751335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28652;3;36;171.8000030517578;358022066432461;18.49135691;-33.88251513;16.94;1512199753335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28653;3;36;172.10000610351562;358022066432461;18.49141207;-33.88282438;17.29;1512199755331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28654;3;37;172.8000030517578;358022066432461;18.4914569;-33.88314411;18.01;1512199757335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28655;3;36;177;358022066432461;18.49148297;-33.88346676;17.89;1512199759331;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28656;3;36;181.89999389648438;358022066432461;18.49147379;-33.88378997;17.82;1512199761335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28657;3;36;185.8000030517578;358022066432461;18.49143839;-33.88410448;17.61;1512199763332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28658;3;36;190.3000030517578;358022066432461;18.49137876;-33.88441605;17.44;1512199765334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28659;3;36;193.39999389648438;358022066432461;18.49129701;-33.88473002;17.67;1512199767332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28660;3;35;194.3000030517578;358022066432461;18.49120727;-33.8850482;18.17;1512199769336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28661;3;34;194.60000610351562;358022066432461;18.49110827;-33.88537498;18.38;1512199771332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28662;3;35;194.39999389648438;358022066432461;18.49100625;-33.88569924;18.39;1512199773335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28663;3;35;194.5;358022066432461;18.49090828;-33.88602311;18.59;1512199775336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28664;3;35;196.39999389648438;358022066432461;18.4907942;-33.88634645;18.64;1512199777335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28665;3;34;202.3000030517578;358022066432461;18.49065121;-33.88665;18.17;1512199779329;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28666;3;33;208.3000030517578;358022066432461;18.4904678;-33.88694126;18.28;1512199781334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28667;3;34;213.5;358022066432461;18.49025676;-33.88722068;18.5;1512199783336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28668;3;34;218.8000030517578;358022066432461;18.48999936;-33.88749144;19.12;1512199785334;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28669;3;33;223.5;358022066432461;18.48971176;-33.88774891;19.29;1512199787333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28670;3;32;225.8000030517578;358022066432461;18.48941008;-33.88799829;19.23;1512199789337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28671;3;33;226;358022066432461;18.48911229;-33.88824028;18.91;1512199791337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28672;3;33;226.10000610351562;358022066432461;18.48882139;-33.88847372;18.57;1512199793333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28673;3;34;226.10000610351562;358022066432461;18.48853604;-33.88870232;18.03;1512199795332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28674;3;34;225.89999389648438;358022066432461;18.48826498;-33.88892099;17.37;1512199797332;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28675;3;35;225.89999389648438;358022066432461;18.48799972;-33.88912903;17.1;1512199799335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28676;3;35;226.1999969482422;358022066432461;18.48774193;-33.88933785;16.44;1512199801335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28677;3;36;226.10000610351562;358022066432461;18.48749715;-33.88953791;15.6;1512199803333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28678;3;36;226;358022066432461;18.48726336;-33.8897245;14.76;1512199805337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28679;3;36;224.89999389648438;358022066432461;18.48704229;-33.88990508;13.86;1512199807338;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28680;3;36;222.89999389648438;358022066432461;18.48686633;-33.89005906;11.25;1512199809335;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28681;3;35;221.3000030517578;358022066432461;18.48673807;-33.89017624;8.28;1512199811329;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28682;3;34;220.3000030517578;358022066432461;18.4866514;-33.8902523;5.5;1512199813336;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28683;3;33;218.6999969482422;358022066432461;18.4865639;-33.89033924;2.43;1512199817333;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28684;3;31;216;358022066432461;18.48649464;-33.89042321;2.15;1512199831337;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
28685;3;32;214.3000030517578;358022066432461;18.48635847;-33.89059677;6.97;1512199835330;2017-12-02 09:44:27.276+00;2017-12-02 09:44:27.276+00
